"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"BLBD","Blue Bird Corporation","17.35","411217103.9","n/a","2014","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/blbd",
"BXC","BlueLinx Holdings Inc.","10.62","96326766.54","n/a","2004","Capital Goods","Wholesale Distributors","http://www.nasdaq.com/symbol/bxc",
"BA","Boeing Company (The)","202.37","122146685351.04","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/ba",
"BNSO","Bonso Electronics International, Inc.","2.51","12937621.81","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bnso",
"BWA","BorgWarner Inc.","44.09","9356761723.1","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/bwa",
"BWEN","Broadwind Energy, Inc.","4.54","68017149.54","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/bwen",
"BRKR","Bruker Corporation","29.49","4716547939.53","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/brkr",
"CSTE","Caesarstone Ltd.","34.75","1192674661.75","n/a","2012","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cste",
"CAA","CalAtlantic Group, Inc.","35.89","3981124988.05","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/caa",
"CAMT","Camtek Ltd.","5.1","180275697.6","n/a","2000","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/camt",
"CRR","Carbo Ceramics, Inc.","6.48","175867063.92","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/crr",
"CAT","Caterpillar, Inc.","106.92","62992671786","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cat",
"CECE","CECO Environmental Corp.","10.21","353274157.79","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cece",
"CPAC","Cementos Pacasmayo S.A.A.","11.4","976083606.6","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","9.86","4806165844.3","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"CETX","Cemtrex Inc.","3.53","34904534.1","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetx",
"CETXP","Cemtrex Inc.","7.66","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetxp",
"CETXW","Cemtrex Inc.","0.55","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cetxw",
"CCS","Century Communities, Inc.","25.45","567303125.05","n/a","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ccs",
"KOOL","Cesca Therapeutics Inc.","3.22","31886800.26","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kool",
"GTLS","Chart Industries, Inc.","35.21","1081516416.12","n/a","2006","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gtls",
"CAAS","China Automotive Systems, Inc.","4.84","156517381.68","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/caas",
"CCCL","China Ceramics Co., Ltd.","1.35","4289857.2","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cccl",
"CXDC","China XD Plastics Company Limited","4.75","235179819.75","n/a","n/a","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cxdc",
"ZX","China Zenix Auto International Limited","1.69","87246250","n/a","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/zx",
"CIR","CIRCOR International, Inc.","57.95","955834543.75","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cir",
"CDTI","Clean Diesel Technologies, Inc.","2.91","45696605.91","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cdti",
"CLIR","ClearSign Combustion Corporation","3.6","56164870.8","n/a","2012","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clir",
"CLIRW","ClearSign Combustion Corporation","1.7896","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clirw",
"CNHI","CNH Industrial N.V.","11.62","15837849317.78","n/a","2013","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cnhi",
"CGNX","Cognex Corporation","89.02","7713260658.58","n/a","1989","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cgnx",
"COHR","Coherent, Inc.","236.11","5814238027.64","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cohr",
"COHU","Cohu, Inc.","16.19","442483142.55","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cohu",
"CFX","Colfax Corporation","39.26","4828657204.28","n/a","2008","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/cfx",
"CMCO","Columbus McKinnon Corporation","24.24","547747013.76","n/a","1996","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cmco",
"FIX","Comfort Systems USA, Inc.","36.3","1352739210.9","n/a","1997","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/fix",
"CVGI","Commercial Vehicle Group, Inc.","8.41","259412564.07","n/a","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cvgi",
"CIX","CompX International Inc.","14.45","179456096.15","n/a","1998","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cix",
"CHCI","Comstock Holding Companies, Inc.","1.96","6744842.16","n/a","2004","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/chci",
"CBPX","Continental Building Products, Inc.","22.5","882471015","n/a","2014","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cbpx",
"CUO","Continental Materials Corporation","19.95","33559231.65","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cuo",
"CTRL","Control4 Corporation","20.14","490231908.98","n/a","2013","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ctrl",
"CPS","Cooper-Standard Holdings Inc.","101.59","1814207833.06","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cps",
"CVU","CPI Aerostructures, Inc.","9.35","82585277.5","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/cvu",
"CPSH","CPS Technologies Corp.","1.22","16108191.92","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpsh",
"CR","Crane Company","81.75","4864699947.75","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cr",
"CRH","CRH PLC","35.82","29815920374.4","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/crh",
"CUB","Cubic Corporation","47.1","1276912509.9","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cub",
"CYBE","CyberOptics Corporation","21.85","151707543.45","n/a","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/cybe",
"DHI","D.R. Horton, Inc.","35.79","13441909169.07","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/dhi",
"DAN","Dana Incorporated","22.73","3285836866.75","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dan",
"DHR","Danaher Corporation","83.07","57660573985.56","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dhr",
"DAIO","Data I/O Corporation","8.32","66963653.12","n/a","1981","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/daio",
"DE","Deere & Company","126.64","40507336217.36","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/de",
"DLPH","Delphi Automotive plc","89.12","23874401716.48","n/a","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dlph",
"DPW","Digital Power Corporation","0.6199","7129131.4346","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dpw",
"BOOM","DMC Global Inc.","13.3","195831727","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/boom",
"DCI","Donaldson Company, Inc.","45.6","5977497432","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/dci",
"DORM","Dorman Products, Inc.","76.67","2629564023.9","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dorm",
"PLOW","Douglas Dynamics, Inc.","31.85","719520069.45","n/a","2010","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/plow",
"DCO","Ducommun Incorporated","32.49","366141181.5","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/dco",
"DXPE","DXP Enterprises, Inc.","33.64","585936844.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dxpe",
"DYSL","Dynasil Corporation of America","1.22","20753849.44","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dysl",
"EXP","Eagle Materials Inc","92.31","4483308664.53","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/exp",
"EACQ","Easterly Acquisition Corp.","10.05","251250000","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacq",
"EACQU","Easterly Acquisition Corp.","10.75","0","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacqu",
"EACQW","Easterly Acquisition Corp.","0.7899","0","n/a","2015","Capital Goods","Building Products","http://www.nasdaq.com/symbol/eacqw",
"EML","Eastern Company (The)","30.45","190563194.85","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/eml",
"EKSO","Ekso Bionics Holdings, Inc.","2.15","55114321.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ekso",
"ESLT","Elbit Systems Ltd.","125.05","5345622894.2","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/eslt",
"ELSE","Electro-Sensors, Inc.","3.68","12495517.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/else",
"ERJ","Embraer-Empresa Brasileira de Aeronautica","18.79","3450590545.49","n/a","2000","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/erj",
"EME","EMCOR Group, Inc.","66.95","3965651894.1","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/eme",
"WIRE","Encore Wire Corporation","43","892186833","n/a","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire",
"ESP","Espey Mfg. & Electronics Corp.","22.4","53117590.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esp",
"ESL","Esterline Technologies Corporation","97.45","2901457687.05","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esl",
"EXFO","EXFO Inc","4.45","102623439.15","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"FARO","FARO Technologies, Inc.","37.8","630958318.2","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FSS","Federal Signal Corporation","17.7","1058226006","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fss",
"RACE","Ferrari N.V.","86.09","21130153864.45","n/a","2015","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/race",
"GSM","Ferroglobe PLC","12.22","2101189052.82","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FCAU","Fiat Chrysler Automobiles N.V.","11.09","21583446354.03","n/a","2014","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fcau",
"FLIR","FLIR Systems, Inc.","34.7","4735012963.5","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLS","Flowserve Corporation","46.31","6048932176.32","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/fls",
"FLDM","Fluidigm Corporation","3.9","114717435.3","n/a","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"F","Ford Motor Company","11.26","44837165816.82","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/f",
"FRTA","Forterra, Inc.","8.08","518242312","n/a","2016","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/frta",
"FTV","Fortive Corporation","63.85","22131009232.25","n/a","2016","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ftv",
"RAIL","Freightcar America, Inc.","17.2","213629693.2","n/a","2005","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","9.49","82844682.18","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FRD","Friedman Industries Inc.","5.63","39463169.72","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/frd",
"FTEK","Fuel Tech, Inc.","0.7911","18786130.6617","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","3.26","10646628.62","n/a","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"GRMN","Garmin Ltd.","51.17","9627963909.06","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GENC","Gencor Industries Inc.","16.3","234625231.8","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GD","General Dynamics Corporation","201.26","60717213264.48","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/gd",
"GM","General Motors Company","34.94","52225631053.8","n/a","2010","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/gm",
"GNTX","Gentex Corporation","18.87","5420790277.95","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","39.05","1435032790.95","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GPC","Genuine Parts Company","86.86","12802644490.34","n/a","n/a","Capital Goods","Automotive Aftermarket","http://www.nasdaq.com/symbol/gpc",
"GEOS","Geospace Technologies Corporation","13.48","181178829.68","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GGB","Gerdau S.A.","3.21","5486313546.66","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/ggb",
"ROCK","Gibraltar Industries, Inc.","35.2","1111684428.8","n/a","1993","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGA","Giga-tronics Incorporated","0.791","7739304.573","n/a","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"BRSS","Global Brass and Copper Holdings, Inc.","30.7","671864772.2","n/a","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/brss",
"GRC","Gorman-Rupp Company (The)","25.93","676594679.39","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/grc",
"GGG","Graco Inc.","108.5","6027392000","n/a","n/a","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/ggg",
"GRBK","Green Brick Partners, Inc.","11.75","576566883.5","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/grbk",
"GBX","Greenbrier Companies, Inc. (The)","43.85","1249847253.8","n/a","1994","Capital Goods","Railroads","http://www.nasdaq.com/symbol/gbx",
"GFF","Griffon Corporation","21.65","1023717089.1","n/a","n/a","Capital Goods","Building Products","http://www.nasdaq.com/symbol/gff",
"GIFI","Gulf Island Fabrication, Inc.","11.25","167071871.25","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gifi",
"HNH","Handy & Harman Ltd.","32.4","395974364.4","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/hnh",
"HDNG","Hardinge Inc.","12.4","160396033.6","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hdng",
"HRS","Harris Corporation","112.81","13534982945.07","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrs",
"HSC","Harsco Corporation","16.35","1311132006","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hsc",
"HBIO","Harvard Bioscience, Inc.","2.5","86547242.5","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/hbio",
"HAYN","Haynes International, Inc.","36.11","451654202.52","n/a","2007","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/hayn",
"HCHC","HC2 Holdings, Inc.","6.06","255464511.6","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hchc",
"HEBT","Hebron Technology Co., Ltd.","2.7","39677436.9","n/a","2016","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hebt",
"HEI","Heico Corporation","75.84","6394737716.16","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/hei",
"HIHO","Highway Holdings Limited","3.75","14257027.5","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/hiho",
"HMC","Honda Motor Company, Ltd.","27.26","49130163567.7","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","134.12","102244793482.72","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hon",
"HZN","Horizon Global Corporation","13.84","354053579.04","n/a","2015","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/hzn",
"HOV","Hovnanian Enterprises Inc","2.88","424414978.56","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hov",
"HOVNP","Hovnanian Enterprises Inc","7.5","37500000","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hovnp",
"HTGM","HTG Molecular Diagnostics, Inc.","2.3","24475348.8","n/a","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/htgm",
"HUBB","Hubbell Inc","114.27","6289590148.14","n/a","2015","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/hubb",
"HII","Huntington Ingalls Industries, Inc.","192.9","8877170037.6","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/hii",
"HURC","Hurco Companies, Inc.","34.75","230190845.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hurc",
"HY","Hyster-Yale Materials Handling, Inc.","69.76","1147833063.04","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/hy",
"IEP","Icahn Enterprises L.P.","51.38","8233573581.8","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/iep",
"IEX","IDEX Corporation","114.13","8709022795.47","n/a","1989","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/iex",
"IESC","IES Holdings, Inc.","18.8","403662846.4","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"IIVI","II-VI Incorporated","35.45","2237914400.2","n/a","1987","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/iivi",
"ILMN","Illumina, Inc.","172.11","25128060000","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ilmn",
"ISNS","Image Sensing Systems, Inc.","3.4736","17881801.0176","n/a","1995","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/isns",
"PI","Impinj, Inc.","51.15","1055501272.65","n/a","2016","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pi",
"IR","Ingersoll-Rand plc (Ireland)","93.25","23874082179.25","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ir",
"IIIN","Insteel Industries, Inc.","33.75","642102592.5","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/iiin",
"IART","Integra LifeSciences Holdings Corporation","53.66","4057815186.62","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/iart",
"INTT","inTest Corporation","6.75","70213891.5","n/a","1997","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/intt",
"IIN","IntriCon Corporation","8.5","58172546.5","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"ITRI","Itron, Inc.","68.4","2643561982.8","n/a","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITT","ITT Inc.","40.59","3600333000","n/a","2011","Capital Goods","Fluid Controls","http://www.nasdaq.com/symbol/itt",
"JHX","James Hardie Industries plc.","15.02","6621465990.5","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/jhx",
"KALU","Kaiser Aluminum Corporation","91.13","1564894839.95","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KNDI","Kandi Technologies Group, Inc.","4.4","211294767.2","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KBH","KB Home","24.06","2051678966.4","n/a","1986","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/kbh",
"KIQ","Kelso Technologies Inc","0.82","38467636.64","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","13.88","659807425.04","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/kem",
"KMT","Kennametal Inc.","38.94","3136780470.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kmt",
"KEQU","Kewaunee Scientific Corporation","25.017","67844928.201","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KEYS","Keysight Technologies Inc.","40.07","7427693596.22","n/a","2014","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/keys",
"KLAC","KLA-Tencor Corporation","94.57","14825041257.11","n/a","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"KLXI","KLX Inc.","51.45","2661047971.05","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/klxi",
"KRNT","Kornit Digital Ltd.","19.75","663909146.75","n/a","2015","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/krnt",
"KTOS","Kratos Defense & Security Solutions, Inc.","12.19","1053777763.96","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"SCX","L.S. Starrett Company (The)","8.65","61055151.35","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/scx",
"LDR","Landauer, Inc.","55.4","534048410.2","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ldr",
"LCII","LCI Industries ","100.25","2496752415.25","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lcii",
"LEA","Lear Corporation","144.97","9986737430.88","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/lea",
"LII","Lennox International, Inc.","186.22","7946688034.1","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lii",
"LPL","LG Display Co., Ltd.","15.76","11278350864","n/a","2004","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lpl",
"LGIH","LGI Homes, Inc.","41.91","905250174.51","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LGL","LGL Group, Inc. (The)","4.79","12815482.14","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","8.03","176222172.28","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lby",
"LCUT","Lifetime Brands, Inc.","18.8","274024062.4","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LNN","Lindsay Corporation","90.61","968589005.28","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lnn",
"LMT","Lockheed Martin Corporation","285.2","82549158715.6","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmt",
"LDL","Lydall, Inc.","51.05","879524726.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","23.78","759429542.98","n/a","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/wlh",
"MDC","M.D.C. Holdings, Inc.","35.57","1834036223.54","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","28.26","700700821.92","n/a","1993","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mho",
"MGA","Magna International, Inc.","46.11","17204548306.47","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mga",
"MBUU","Malibu Boats, Inc.","27.14","486637461.04","n/a","2014","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mbuu",
"MTW","Manitowoc Company, Inc. (The)","5.81","816529550.69","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/mtw",
"MPX","Marine Products Corporation","15.41","538692855.96","n/a","n/a","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mpx",
"MTRN","Materion Corporation","37.45","748492927","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/mtrn",
"MATW","Matthews International Corporation","64.55","2079733609.8","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MCFT","MCBC Holdings, Inc.","19.29","359536838.61","n/a","2015","Capital Goods","Marine Transportation","http://www.nasdaq.com/symbol/mcft",
"MDR","McDermott International, Inc.","7.15","2029614687.1","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mdr",
"MRCY","Mercury Systems Inc","43.55","2090086527.1","n/a","1998","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy",
"MTH","Meritage Corporation","42.7","1721411728.4","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","16.91","1497730046.61","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/mtor",
"MLAB","Mesa Laboratories, Inc.","143.76","537285748.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"MEI","Methode Electronics, Inc.","40.55","1491725055.55","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei",
"MTD","Mettler-Toledo International, Inc.","588.18","15187981019.1","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/mtd",
"MICT","Micronet Enertec Technologies, Inc.","1.05","7164810.45","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mict",
